,image_path,labels,labels_norm
2720,./data/densepose-out\14599104-processed\000081_IUV.png,63.50774447981435,5
2721,./data/densepose-out\14599104-processed\000082_IUV.png,63.50774447981435,5
2722,./data/densepose-out\14599104-processed\000083_IUV.png,63.50774447981435,5
2723,./data/densepose-out\14599104-processed\000084_IUV.png,63.50774447981435,5
2724,./data/densepose-out\14599104-processed\000085_IUV.png,63.50774447981435,5
2725,./data/densepose-out\14599104-processed\000086_IUV.png,63.50774447981435,5
2726,./data/densepose-out\14599104-processed\000087_IUV.png,63.50774447981435,5
2727,./data/densepose-out\14599104-processed\000088_IUV.png,63.50774447981435,5
2728,./data/densepose-out\14624003-processed\000053_IUV.png,85.59581842400823,11
2729,./data/densepose-out\14624003-processed\000054_IUV.png,85.59581842400823,11
2730,./data/densepose-out\14624003-processed\000055_IUV.png,85.59581842400823,11
2731,./data/densepose-out\14624003-processed\000056_IUV.png,85.59581842400823,11
2732,./data/densepose-out\14624003-processed\000057_IUV.png,85.59581842400823,11
2733,./data/densepose-out\14624003-processed\000058_IUV.png,85.59581842400823,11
2734,./data/densepose-out\14624003-processed\000059_IUV.png,85.59581842400823,11
2735,./data/densepose-out\14624003-processed\000060_IUV.png,85.59581842400823,11
2736,./data/densepose-out\14624003-processed\000061_IUV.png,85.59581842400823,11
2737,./data/densepose-out\14624003-processed\000062_IUV.png,85.59581842400823,11
2738,./data/densepose-out\14624003-processed\000063_IUV.png,85.59581842400823,11
2739,./data/densepose-out\14627301-processed\000053_IUV.png,97.59914076405646,14
2740,./data/densepose-out\14627301-processed\000054_IUV.png,97.59914076405646,14
2741,./data/densepose-out\14627301-processed\000055_IUV.png,97.59914076405646,14
2742,./data/densepose-out\14627301-processed\000056_IUV.png,97.59914076405646,14
2743,./data/densepose-out\14627301-processed\000057_IUV.png,97.59914076405646,14
2744,./data/densepose-out\14627301-processed\000058_IUV.png,97.59914076405646,14
2745,./data/densepose-out\14627301-processed\000059_IUV.png,97.59914076405646,14
2746,./data/densepose-out\14627301-processed\000060_IUV.png,97.59914076405646,14
2747,./data/densepose-out\14627301-processed\000061_IUV.png,97.59914076405646,14
2748,./data/densepose-out\14627301-processed\000062_IUV.png,97.59914076405646,14
2749,./data/densepose-out\14627301-processed\000063_IUV.png,97.59914076405646,14
2750,./data/densepose-out\14634102-processed\000053_IUV.png,68.82483466861026,6
2751,./data/densepose-out\14634102-processed\000054_IUV.png,68.82483466861026,6
2752,./data/densepose-out\14634102-processed\000055_IUV.png,68.82483466861026,6
2753,./data/densepose-out\14634102-processed\000056_IUV.png,68.82483466861026,6
2754,./data/densepose-out\14634102-processed\000057_IUV.png,68.82483466861026,6
2755,./data/densepose-out\14634102-processed\000058_IUV.png,68.82483466861026,6
2756,./data/densepose-out\14634102-processed\000059_IUV.png,68.82483466861026,6
2757,./data/densepose-out\14634102-processed\000060_IUV.png,68.82483466861026,6
2758,./data/densepose-out\14634102-processed\000061_IUV.png,68.82483466861026,6
2759,./data/densepose-out\14634102-processed\000062_IUV.png,68.82483466861026,6
2760,./data/densepose-out\14634102-processed\000063_IUV.png,68.82483466861026,6
2761,./data/densepose-out\14634110-processed\000053_IUV.png,80.82639544271704,9
2762,./data/densepose-out\14634110-processed\000054_IUV.png,80.82639544271704,9
2763,./data/densepose-out\14634110-processed\000055_IUV.png,80.82639544271704,9
2764,./data/densepose-out\14634110-processed\000056_IUV.png,80.82639544271704,9
2765,./data/densepose-out\14634110-processed\000057_IUV.png,80.82639544271704,9
2766,./data/densepose-out\14634110-processed\000058_IUV.png,80.82639544271704,9
2767,./data/densepose-out\14634110-processed\000059_IUV.png,80.82639544271704,9
2768,./data/densepose-out\14634110-processed\000060_IUV.png,80.82639544271704,9
2769,./data/densepose-out\14634110-processed\000061_IUV.png,80.82639544271704,9
2770,./data/densepose-out\14634110-processed\000062_IUV.png,80.82639544271704,9
2771,./data/densepose-out\14634110-processed\000063_IUV.png,80.82639544271704,9
2772,./data/densepose-out\14639004-processed\000053_IUV.png,64.0376719741534,5
2773,./data/densepose-out\14639004-processed\000054_IUV.png,64.0376719741534,5
2774,./data/densepose-out\14639004-processed\000057_IUV.png,64.0376719741534,5
2775,./data/densepose-out\14639004-processed\000059_IUV.png,64.0376719741534,5
2776,./data/densepose-out\14639004-processed\000060_IUV.png,64.0376719741534,5
2777,./data/densepose-out\14639004-processed\000061_IUV.png,64.0376719741534,5
2778,./data/densepose-out\14639004-processed\000063_IUV.png,64.0376719741534,5
2779,./data/densepose-out\14639004-processed\000064_IUV.png,64.0376719741534,5
2780,./data/densepose-out\14639004-processed\000066_IUV.png,64.0376719741534,5
2781,./data/densepose-out\14639004-processed\000067_IUV.png,64.0376719741534,5
2782,./data/densepose-out\14639004-processed\000069_IUV.png,64.0376719741534,5
2783,./data/densepose-out\14667501-processed\000078_IUV.png,63.22018401896575,5
2784,./data/densepose-out\14667501-processed\000079_IUV.png,63.22018401896575,5
2785,./data/densepose-out\14667501-processed\000080_IUV.png,63.22018401896575,5
2786,./data/densepose-out\14667501-processed\000081_IUV.png,63.22018401896575,5
2787,./data/densepose-out\14667501-processed\000082_IUV.png,63.22018401896575,5
2788,./data/densepose-out\14667501-processed\000083_IUV.png,63.22018401896575,5
2789,./data/densepose-out\14667501-processed\000084_IUV.png,63.22018401896575,5
2790,./data/densepose-out\14667501-processed\000085_IUV.png,63.22018401896575,5
2791,./data/densepose-out\14667501-processed\000086_IUV.png,63.22018401896575,5
2792,./data/densepose-out\14667501-processed\000087_IUV.png,63.22018401896575,5
2793,./data/densepose-out\14667501-processed\000088_IUV.png,63.22018401896575,5
2794,./data/densepose-out\14667504-processed\000053_IUV.png,64.63935326258294,5
2795,./data/densepose-out\14667504-processed\000054_IUV.png,64.63935326258294,5
2796,./data/densepose-out\14667504-processed\000055_IUV.png,64.63935326258294,5
2797,./data/densepose-out\14667504-processed\000056_IUV.png,64.63935326258294,5
2798,./data/densepose-out\14667504-processed\000057_IUV.png,64.63935326258294,5
2799,./data/densepose-out\14667504-processed\000058_IUV.png,64.63935326258294,5
2800,./data/densepose-out\14667504-processed\000059_IUV.png,64.63935326258294,5
2801,./data/densepose-out\14667504-processed\000060_IUV.png,64.63935326258294,5
2802,./data/densepose-out\14667504-processed\000061_IUV.png,64.63935326258294,5
2803,./data/densepose-out\14667504-processed\000062_IUV.png,64.63935326258294,5
2804,./data/densepose-out\14667504-processed\000063_IUV.png,64.63935326258294,5
2805,./data/densepose-out\14677102-processed\000053_IUV.png,80.137661708319,9
2806,./data/densepose-out\14677102-processed\000054_IUV.png,80.137661708319,9
2807,./data/densepose-out\14677102-processed\000055_IUV.png,80.137661708319,9
2808,./data/densepose-out\14677102-processed\000056_IUV.png,80.137661708319,9
2809,./data/densepose-out\14677102-processed\000057_IUV.png,80.137661708319,9
2810,./data/densepose-out\14677102-processed\000058_IUV.png,80.137661708319,9
2811,./data/densepose-out\14677102-processed\000059_IUV.png,80.137661708319,9
2812,./data/densepose-out\14677102-processed\000060_IUV.png,80.137661708319,9
2813,./data/densepose-out\14677102-processed\000061_IUV.png,80.137661708319,9
2814,./data/densepose-out\14677102-processed\000062_IUV.png,80.137661708319,9
2815,./data/densepose-out\14677102-processed\000063_IUV.png,80.137661708319,9
2816,./data/densepose-out\14686301-processed\000053_IUV.png,86.42860125679594,11
2817,./data/densepose-out\14686301-processed\000054_IUV.png,86.42860125679594,11
2818,./data/densepose-out\14686301-processed\000055_IUV.png,86.42860125679594,11
2819,./data/densepose-out\14686301-processed\000056_IUV.png,86.42860125679594,11
2820,./data/densepose-out\14686301-processed\000057_IUV.png,86.42860125679594,11
2821,./data/densepose-out\14686301-processed\000058_IUV.png,86.42860125679594,11
2822,./data/densepose-out\14686301-processed\000059_IUV.png,86.42860125679594,11
2823,./data/densepose-out\14686301-processed\000060_IUV.png,86.42860125679594,11
2824,./data/densepose-out\14686301-processed\000061_IUV.png,86.42860125679594,11
2825,./data/densepose-out\14686301-processed\000062_IUV.png,86.42860125679594,11
2826,./data/densepose-out\14686301-processed\000063_IUV.png,86.42860125679594,11
2827,./data/densepose-out\14691601-processed\000078_IUV.png,71.8280115818983,7
2828,./data/densepose-out\14691601-processed\000079_IUV.png,71.8280115818983,7
2829,./data/densepose-out\14691601-processed\000080_IUV.png,71.8280115818983,7
2830,./data/densepose-out\14691601-processed\000081_IUV.png,71.8280115818983,7
2831,./data/densepose-out\14691601-processed\000082_IUV.png,71.8280115818983,7
2832,./data/densepose-out\14691601-processed\000083_IUV.png,71.8280115818983,7
2833,./data/densepose-out\14691601-processed\000084_IUV.png,71.8280115818983,7
2834,./data/densepose-out\14691601-processed\000085_IUV.png,71.8280115818983,7
2835,./data/densepose-out\14691601-processed\000086_IUV.png,71.8280115818983,7
2836,./data/densepose-out\14691601-processed\000087_IUV.png,71.8280115818983,7
2837,./data/densepose-out\14691601-processed\000088_IUV.png,71.8280115818983,7
2838,./data/densepose-out\14691605-processed\000053_IUV.png,61.323035710517466,4
2839,./data/densepose-out\14691605-processed\000054_IUV.png,61.323035710517466,4
2840,./data/densepose-out\14691605-processed\000055_IUV.png,61.323035710517466,4
2841,./data/densepose-out\14691605-processed\000056_IUV.png,61.323035710517466,4
2842,./data/densepose-out\14691605-processed\000057_IUV.png,61.323035710517466,4
2843,./data/densepose-out\14691605-processed\000058_IUV.png,61.323035710517466,4
2844,./data/densepose-out\14691605-processed\000059_IUV.png,61.323035710517466,4
2845,./data/densepose-out\14691605-processed\000060_IUV.png,61.323035710517466,4
2846,./data/densepose-out\14691605-processed\000061_IUV.png,61.323035710517466,4
2847,./data/densepose-out\14691605-processed\000062_IUV.png,61.323035710517466,4
2848,./data/densepose-out\14691605-processed\000063_IUV.png,61.323035710517466,4
2849,./data/densepose-out\14696402-processed\000053_IUV.png,79.68818170984855,9
2850,./data/densepose-out\14696402-processed\000054_IUV.png,79.68818170984855,9
2851,./data/densepose-out\14696402-processed\000055_IUV.png,79.68818170984855,9
2852,./data/densepose-out\14696402-processed\000056_IUV.png,79.68818170984855,9
2853,./data/densepose-out\14696402-processed\000057_IUV.png,79.68818170984855,9
2854,./data/densepose-out\14696402-processed\000058_IUV.png,79.68818170984855,9
2855,./data/densepose-out\14696402-processed\000059_IUV.png,79.68818170984855,9
2856,./data/densepose-out\14696402-processed\000060_IUV.png,79.68818170984855,9
2857,./data/densepose-out\14696402-processed\000061_IUV.png,79.68818170984855,9
2858,./data/densepose-out\14696402-processed\000062_IUV.png,79.68818170984855,9
2859,./data/densepose-out\14696402-processed\000063_IUV.png,79.68818170984855,9
2860,./data/densepose-out\14696403-processed\000052_IUV.png,76.49047056216072,8
2861,./data/densepose-out\14696403-processed\000053_IUV.png,76.49047056216072,8
2862,./data/densepose-out\14696403-processed\000054_IUV.png,76.49047056216072,8
2863,./data/densepose-out\14696403-processed\000055_IUV.png,76.49047056216072,8
2864,./data/densepose-out\14696403-processed\000056_IUV.png,76.49047056216072,8
2865,./data/densepose-out\14696403-processed\000057_IUV.png,76.49047056216072,8
2866,./data/densepose-out\14696403-processed\000058_IUV.png,76.49047056216072,8
2867,./data/densepose-out\14696403-processed\000059_IUV.png,76.49047056216072,8
2868,./data/densepose-out\14696403-processed\000060_IUV.png,76.49047056216072,8
2869,./data/densepose-out\14696403-processed\000061_IUV.png,76.49047056216072,8
2870,./data/densepose-out\14696403-processed\000062_IUV.png,76.49047056216072,8
2871,./data/densepose-out\14706804-processed\000053_IUV.png,89.0839513390724,11
2872,./data/densepose-out\14706804-processed\000054_IUV.png,89.0839513390724,11
2873,./data/densepose-out\14706804-processed\000055_IUV.png,89.0839513390724,11
2874,./data/densepose-out\14706804-processed\000056_IUV.png,89.0839513390724,11
2875,./data/densepose-out\14706804-processed\000057_IUV.png,89.0839513390724,11
2876,./data/densepose-out\14706804-processed\000058_IUV.png,89.0839513390724,11
2877,./data/densepose-out\14706804-processed\000059_IUV.png,89.0839513390724,11
2878,./data/densepose-out\14706804-processed\000060_IUV.png,89.0839513390724,11
2879,./data/densepose-out\14706804-processed\000061_IUV.png,89.0839513390724,11
2880,./data/densepose-out\14706804-processed\000062_IUV.png,89.0839513390724,11
2881,./data/densepose-out\14706804-processed\000063_IUV.png,89.0839513390724,11
2882,./data/densepose-out\14751301-processed\000028_IUV.png,58.995496430231455,4
2883,./data/densepose-out\14751301-processed\000029_IUV.png,58.995496430231455,4
2884,./data/densepose-out\14751301-processed\000030_IUV.png,58.995496430231455,4
2885,./data/densepose-out\14751301-processed\000031_IUV.png,58.995496430231455,4
2886,./data/densepose-out\14751301-processed\000032_IUV.png,58.995496430231455,4
2887,./data/densepose-out\14751301-processed\000033_IUV.png,58.995496430231455,4
2888,./data/densepose-out\14751301-processed\000034_IUV.png,58.995496430231455,4
2889,./data/densepose-out\14751301-processed\000035_IUV.png,58.995496430231455,4
2890,./data/densepose-out\14751301-processed\000036_IUV.png,58.995496430231455,4
2891,./data/densepose-out\14751301-processed\000037_IUV.png,58.995496430231455,4
2892,./data/densepose-out\14751301-processed\000038_IUV.png,58.995496430231455,4
2893,./data/densepose-out\14756103-processed\000053_IUV.png,88.6423476511007,11
2894,./data/densepose-out\14756103-processed\000054_IUV.png,88.6423476511007,11
2895,./data/densepose-out\14756103-processed\000055_IUV.png,88.6423476511007,11
2896,./data/densepose-out\14756103-processed\000056_IUV.png,88.6423476511007,11
2897,./data/densepose-out\14756103-processed\000057_IUV.png,88.6423476511007,11
2898,./data/densepose-out\14756103-processed\000058_IUV.png,88.6423476511007,11
2899,./data/densepose-out\14756103-processed\000059_IUV.png,88.6423476511007,11
2900,./data/densepose-out\14756103-processed\000060_IUV.png,88.6423476511007,11
2901,./data/densepose-out\14756103-processed\000061_IUV.png,88.6423476511007,11
2902,./data/densepose-out\14756103-processed\000062_IUV.png,88.6423476511007,11
2903,./data/densepose-out\14756103-processed\000063_IUV.png,88.6423476511007,11
2904,./data/densepose-out\14761003-processed\000053_IUV.png,70.02430252071939,7
2905,./data/densepose-out\14761003-processed\000054_IUV.png,70.02430252071939,7
2906,./data/densepose-out\14761003-processed\000055_IUV.png,70.02430252071939,7
2907,./data/densepose-out\14761003-processed\000056_IUV.png,70.02430252071939,7
2908,./data/densepose-out\14761003-processed\000057_IUV.png,70.02430252071939,7
2909,./data/densepose-out\14761003-processed\000058_IUV.png,70.02430252071939,7
2910,./data/densepose-out\14761003-processed\000059_IUV.png,70.02430252071939,7
2911,./data/densepose-out\14761003-processed\000060_IUV.png,70.02430252071939,7
2912,./data/densepose-out\14761003-processed\000061_IUV.png,70.02430252071939,7
2913,./data/densepose-out\14761003-processed\000062_IUV.png,70.02430252071939,7
2914,./data/densepose-out\14761003-processed\000063_IUV.png,70.02430252071939,7
2915,./data/densepose-out\14783708-processed\000053_IUV.png,77.30926878913516,8
2916,./data/densepose-out\14783708-processed\000054_IUV.png,77.30926878913516,8
2917,./data/densepose-out\14783708-processed\000055_IUV.png,77.30926878913516,8
2918,./data/densepose-out\14783708-processed\000056_IUV.png,77.30926878913516,8
2919,./data/densepose-out\14783708-processed\000057_IUV.png,77.30926878913516,8
2920,./data/densepose-out\14783708-processed\000058_IUV.png,77.30926878913516,8
2921,./data/densepose-out\14783708-processed\000059_IUV.png,77.30926878913516,8
2922,./data/densepose-out\14783708-processed\000060_IUV.png,77.30926878913516,8
2923,./data/densepose-out\14783708-processed\000061_IUV.png,77.30926878913516,8
2924,./data/densepose-out\14783708-processed\000062_IUV.png,77.30926878913516,8
2925,./data/densepose-out\14783708-processed\000063_IUV.png,77.30926878913516,8
2926,./data/densepose-out\14787101-processed\000053_IUV.png,91.07372622951145,12
2927,./data/densepose-out\14787101-processed\000054_IUV.png,91.07372622951145,12
2928,./data/densepose-out\14787101-processed\000055_IUV.png,91.07372622951145,12
2929,./data/densepose-out\14787101-processed\000056_IUV.png,91.07372622951145,12
2930,./data/densepose-out\14787101-processed\000057_IUV.png,91.07372622951145,12
2931,./data/densepose-out\14787101-processed\000058_IUV.png,91.07372622951145,12
2932,./data/densepose-out\14787101-processed\000059_IUV.png,91.07372622951145,12
2933,./data/densepose-out\14787101-processed\000060_IUV.png,91.07372622951145,12
2934,./data/densepose-out\14787101-processed\000061_IUV.png,91.07372622951145,12
2935,./data/densepose-out\14787101-processed\000062_IUV.png,91.07372622951145,12
2936,./data/densepose-out\14787101-processed\000063_IUV.png,91.07372622951145,12
2937,./data/densepose-out\14787601-processed\000053_IUV.png,84.75499482545371,10
2938,./data/densepose-out\14787601-processed\000054_IUV.png,84.75499482545371,10
2939,./data/densepose-out\14787601-processed\000055_IUV.png,84.75499482545371,10
2940,./data/densepose-out\14787601-processed\000056_IUV.png,84.75499482545371,10
2941,./data/densepose-out\14787601-processed\000057_IUV.png,84.75499482545371,10
2942,./data/densepose-out\14787601-processed\000058_IUV.png,84.75499482545371,10
2943,./data/densepose-out\14787601-processed\000059_IUV.png,84.75499482545371,10
2944,./data/densepose-out\14787601-processed\000060_IUV.png,84.75499482545371,10
2945,./data/densepose-out\14787601-processed\000061_IUV.png,84.75499482545371,10
2946,./data/densepose-out\14787601-processed\000062_IUV.png,84.75499482545371,10
2947,./data/densepose-out\14787601-processed\000063_IUV.png,84.75499482545371,10
2948,./data/densepose-out\14793301-processed\000053_IUV.png,75.29129791328444,8
2949,./data/densepose-out\14793301-processed\000054_IUV.png,75.29129791328444,8
2950,./data/densepose-out\14793301-processed\000055_IUV.png,75.29129791328444,8
2951,./data/densepose-out\14793301-processed\000056_IUV.png,75.29129791328444,8
2952,./data/densepose-out\14793301-processed\000057_IUV.png,75.29129791328444,8
2953,./data/densepose-out\14793301-processed\000058_IUV.png,75.29129791328444,8
2954,./data/densepose-out\14793301-processed\000059_IUV.png,75.29129791328444,8
2955,./data/densepose-out\14793301-processed\000060_IUV.png,75.29129791328444,8
2956,./data/densepose-out\14793301-processed\000061_IUV.png,75.29129791328444,8
2957,./data/densepose-out\14793301-processed\000062_IUV.png,75.29129791328444,8
2958,./data/densepose-out\14793301-processed\000063_IUV.png,75.29129791328444,8
2959,./data/densepose-out\14815101-processed\000053_IUV.png,97.86209372568057,14
2960,./data/densepose-out\14815101-processed\000054_IUV.png,97.86209372568057,14
2961,./data/densepose-out\14815101-processed\000055_IUV.png,97.86209372568057,14
2962,./data/densepose-out\14815101-processed\000056_IUV.png,97.86209372568057,14
2963,./data/densepose-out\14815101-processed\000057_IUV.png,97.86209372568057,14
2964,./data/densepose-out\14815101-processed\000058_IUV.png,97.86209372568057,14
2965,./data/densepose-out\14815101-processed\000059_IUV.png,97.86209372568057,14
2966,./data/densepose-out\14815101-processed\000060_IUV.png,97.86209372568057,14
2967,./data/densepose-out\14815101-processed\000061_IUV.png,97.86209372568057,14
2968,./data/densepose-out\14815101-processed\000062_IUV.png,97.86209372568057,14
2969,./data/densepose-out\14815101-processed\000063_IUV.png,97.86209372568057,14
2970,./data/densepose-out\14817001-processed\000053_IUV.png,106.34388330772549,16
2971,./data/densepose-out\14817001-processed\000054_IUV.png,106.34388330772549,16
2972,./data/densepose-out\14817001-processed\000055_IUV.png,106.34388330772549,16
2973,./data/densepose-out\14817001-processed\000056_IUV.png,106.34388330772549,16
2974,./data/densepose-out\14817001-processed\000057_IUV.png,106.34388330772549,16
2975,./data/densepose-out\14817001-processed\000058_IUV.png,106.34388330772549,16
2976,./data/densepose-out\14817001-processed\000059_IUV.png,106.34388330772549,16
2977,./data/densepose-out\14817001-processed\000060_IUV.png,106.34388330772549,16
2978,./data/densepose-out\14817001-processed\000061_IUV.png,106.34388330772549,16
2979,./data/densepose-out\14817001-processed\000062_IUV.png,106.34388330772549,16
2980,./data/densepose-out\14817001-processed\000063_IUV.png,106.34388330772549,16
2981,./data/densepose-out\14818003-processed\000053_IUV.png,68.12621557202661,6
2982,./data/densepose-out\14818003-processed\000054_IUV.png,68.12621557202661,6
2983,./data/densepose-out\14818003-processed\000055_IUV.png,68.12621557202661,6
2984,./data/densepose-out\14818003-processed\000056_IUV.png,68.12621557202661,6
2985,./data/densepose-out\14818003-processed\000057_IUV.png,68.12621557202661,6
2986,./data/densepose-out\14818003-processed\000058_IUV.png,68.12621557202661,6
2987,./data/densepose-out\14818003-processed\000059_IUV.png,68.12621557202661,6
2988,./data/densepose-out\14818003-processed\000060_IUV.png,68.12621557202661,6
2989,./data/densepose-out\14818003-processed\000061_IUV.png,68.12621557202661,6
2990,./data/densepose-out\14818003-processed\000062_IUV.png,68.12621557202661,6
2991,./data/densepose-out\14818003-processed\000063_IUV.png,68.12621557202661,6
2992,./data/densepose-out\14818602-processed\000053_IUV.png,75.4609323675966,8
2993,./data/densepose-out\14818602-processed\000054_IUV.png,75.4609323675966,8
2994,./data/densepose-out\14818602-processed\000055_IUV.png,75.4609323675966,8
2995,./data/densepose-out\14818602-processed\000056_IUV.png,75.4609323675966,8
2996,./data/densepose-out\14818602-processed\000057_IUV.png,75.4609323675966,8
2997,./data/densepose-out\14818602-processed\000058_IUV.png,75.4609323675966,8
2998,./data/densepose-out\14818602-processed\000059_IUV.png,75.4609323675966,8
2999,./data/densepose-out\14818602-processed\000060_IUV.png,75.4609323675966,8
3000,./data/densepose-out\14818602-processed\000061_IUV.png,75.4609323675966,8
3001,./data/densepose-out\14818602-processed\000062_IUV.png,75.4609323675966,8
3002,./data/densepose-out\14818602-processed\000063_IUV.png,75.4609323675966,8
3003,./data/densepose-out\14823901-processed\000053_IUV.png,70.29816413363415,7
3004,./data/densepose-out\14823901-processed\000054_IUV.png,70.29816413363415,7
3005,./data/densepose-out\14823901-processed\000055_IUV.png,70.29816413363415,7
3006,./data/densepose-out\14823901-processed\000056_IUV.png,70.29816413363415,7
3007,./data/densepose-out\14823901-processed\000057_IUV.png,70.29816413363415,7
3008,./data/densepose-out\14823901-processed\000058_IUV.png,70.29816413363415,7
3009,./data/densepose-out\14823901-processed\000059_IUV.png,70.29816413363415,7
3010,./data/densepose-out\14823901-processed\000060_IUV.png,70.29816413363415,7
3011,./data/densepose-out\14823901-processed\000061_IUV.png,70.29816413363415,7
3012,./data/densepose-out\14823901-processed\000062_IUV.png,70.29816413363415,7
3013,./data/densepose-out\14823901-processed\000063_IUV.png,70.29816413363415,7
3014,./data/densepose-out\14830703-processed\000053_IUV.png,72.82587187496782,7
3015,./data/densepose-out\14830703-processed\000054_IUV.png,72.82587187496782,7
3016,./data/densepose-out\14830703-processed\000055_IUV.png,72.82587187496782,7
3017,./data/densepose-out\14830703-processed\000056_IUV.png,72.82587187496782,7
3018,./data/densepose-out\14830703-processed\000057_IUV.png,72.82587187496782,7
3019,./data/densepose-out\14830703-processed\000058_IUV.png,72.82587187496782,7
3020,./data/densepose-out\14830703-processed\000059_IUV.png,72.82587187496782,7
3021,./data/densepose-out\14830703-processed\000060_IUV.png,72.82587187496782,7
3022,./data/densepose-out\14830703-processed\000061_IUV.png,72.82587187496782,7
3023,./data/densepose-out\14830703-processed\000062_IUV.png,72.82587187496782,7
3024,./data/densepose-out\14830703-processed\000063_IUV.png,72.82587187496782,7
3025,./data/densepose-out\14835103-processed\000053_IUV.png,85.24391215000284,10
3026,./data/densepose-out\14835103-processed\000054_IUV.png,85.24391215000284,10
3027,./data/densepose-out\14835103-processed\000055_IUV.png,85.24391215000284,10
3028,./data/densepose-out\14835103-processed\000056_IUV.png,85.24391215000284,10
3029,./data/densepose-out\14835103-processed\000057_IUV.png,85.24391215000284,10
3030,./data/densepose-out\14835103-processed\000058_IUV.png,85.24391215000284,10
3031,./data/densepose-out\14835103-processed\000059_IUV.png,85.24391215000284,10
3032,./data/densepose-out\14835103-processed\000060_IUV.png,85.24391215000284,10
3033,./data/densepose-out\14835103-processed\000061_IUV.png,85.24391215000284,10
3034,./data/densepose-out\14835103-processed\000062_IUV.png,85.24391215000284,10
3035,./data/densepose-out\14835103-processed\000063_IUV.png,85.24391215000284,10
3036,./data/densepose-out\14838203-processed\000053_IUV.png,63.8101328625988,5
3037,./data/densepose-out\14838203-processed\000054_IUV.png,63.8101328625988,5
3038,./data/densepose-out\14838203-processed\000055_IUV.png,63.8101328625988,5
3039,./data/densepose-out\14838203-processed\000056_IUV.png,63.8101328625988,5
3040,./data/densepose-out\14838203-processed\000057_IUV.png,63.8101328625988,5
3041,./data/densepose-out\14838203-processed\000058_IUV.png,63.8101328625988,5
3042,./data/densepose-out\14838203-processed\000059_IUV.png,63.8101328625988,5
3043,./data/densepose-out\14838203-processed\000060_IUV.png,63.8101328625988,5
3044,./data/densepose-out\14838203-processed\000061_IUV.png,63.8101328625988,5
3045,./data/densepose-out\14838203-processed\000062_IUV.png,63.8101328625988,5
3046,./data/densepose-out\14838203-processed\000063_IUV.png,63.8101328625988,5
3047,./data/densepose-out\14848301-processed\000053_IUV.png,60.34056998216254,4
3048,./data/densepose-out\14848301-processed\000054_IUV.png,60.34056998216254,4
3049,./data/densepose-out\14848301-processed\000055_IUV.png,60.34056998216254,4
3050,./data/densepose-out\14848301-processed\000056_IUV.png,60.34056998216254,4
3051,./data/densepose-out\14848301-processed\000057_IUV.png,60.34056998216254,4
3052,./data/densepose-out\14848301-processed\000058_IUV.png,60.34056998216254,4
3053,./data/densepose-out\14848301-processed\000059_IUV.png,60.34056998216254,4
3054,./data/densepose-out\14848301-processed\000060_IUV.png,60.34056998216254,4
3055,./data/densepose-out\14848301-processed\000061_IUV.png,60.34056998216254,4
3056,./data/densepose-out\14848301-processed\000062_IUV.png,60.34056998216254,4
3057,./data/densepose-out\14848301-processed\000063_IUV.png,60.34056998216254,4
3058,./data/densepose-out\14848302-processed\000053_IUV.png,68.59639190529501,6
3059,./data/densepose-out\14848302-processed\000054_IUV.png,68.59639190529501,6
3060,./data/densepose-out\14848302-processed\000055_IUV.png,68.59639190529501,6
3061,./data/densepose-out\14848302-processed\000056_IUV.png,68.59639190529501,6
3062,./data/densepose-out\14848302-processed\000057_IUV.png,68.59639190529501,6
3063,./data/densepose-out\14848302-processed\000058_IUV.png,68.59639190529501,6
3064,./data/densepose-out\14848302-processed\000059_IUV.png,68.59639190529501,6
3065,./data/densepose-out\14848302-processed\000060_IUV.png,68.59639190529501,6
3066,./data/densepose-out\14848302-processed\000061_IUV.png,68.59639190529501,6
3067,./data/densepose-out\14848302-processed\000062_IUV.png,68.59639190529501,6
3068,./data/densepose-out\14848302-processed\000063_IUV.png,68.59639190529501,6
3069,./data/densepose-out\14848303-processed\000053_IUV.png,62.328094895945505,5
3070,./data/densepose-out\14848303-processed\000054_IUV.png,62.328094895945505,5
3071,./data/densepose-out\14848303-processed\000055_IUV.png,62.328094895945505,5
3072,./data/densepose-out\14848303-processed\000056_IUV.png,62.328094895945505,5
3073,./data/densepose-out\14848303-processed\000057_IUV.png,62.328094895945505,5
3074,./data/densepose-out\14848303-processed\000058_IUV.png,62.328094895945505,5
3075,./data/densepose-out\14848303-processed\000059_IUV.png,62.328094895945505,5
3076,./data/densepose-out\14848303-processed\000060_IUV.png,62.328094895945505,5
3077,./data/densepose-out\14848303-processed\000061_IUV.png,62.328094895945505,5
3078,./data/densepose-out\14848303-processed\000062_IUV.png,62.328094895945505,5
3079,./data/densepose-out\14848303-processed\000063_IUV.png,62.328094895945505,5
3080,./data/densepose-out\14848304-processed\000053_IUV.png,83.85853819070023,10
3081,./data/densepose-out\14848304-processed\000054_IUV.png,83.85853819070023,10
3082,./data/densepose-out\14848304-processed\000055_IUV.png,83.85853819070023,10
3083,./data/densepose-out\14848304-processed\000056_IUV.png,83.85853819070023,10
3084,./data/densepose-out\14848304-processed\000057_IUV.png,83.85853819070023,10
3085,./data/densepose-out\14848304-processed\000058_IUV.png,83.85853819070023,10
3086,./data/densepose-out\14848304-processed\000059_IUV.png,83.85853819070023,10
3087,./data/densepose-out\14848304-processed\000060_IUV.png,83.85853819070023,10
